-112.248, -689.295, 12.351, 70.000
-111.893, -688.104, 12.492, 70.100
-111.564, -686.891, 12.631, 70.200
-111.262, -685.657, 12.771, 70.300
-110.986, -684.403, 12.910, 70.400
-110.737, -683.129, 13.049, 70.500
-110.513, -681.836, 13.188, 70.600
-110.315, -680.525, 13.326, 70.700
-110.141, -679.196, 13.466, 70.800
-109.991, -677.850, 13.606, 70.900
-109.864, -676.487, 13.746, 71.000
-109.762, -675.109, 13.886, 71.100
-109.681, -673.715, 14.027, 71.200
-109.622, -672.306, 14.169, 71.300
-109.585, -670.881, 14.311, 71.400
-109.568, -669.442, 14.456, 71.500
-109.571, -667.989, 14.601, 71.600
-109.592, -666.520, 14.748, 71.700
-109.632, -665.038, 14.897, 71.800
-109.691, -663.541, 15.045, 71.900
-109.768, -662.029, 15.196, 72.000
-109.863, -660.504, 15.347, 72.100
-109.974, -658.965, 15.501, 72.200
-110.103, -657.411, 15.656, 72.300
-110.246, -655.843, 15.813, 72.400
-110.406, -654.260, 15.971, 72.500
-110.580, -652.663, 16.131, 72.600
-110.770, -651.052, 16.292, 72.700
-110.974, -649.426, 16.456, 72.800
-111.190, -647.785, 16.622, 72.900
-111.420, -646.129, 16.788, 73.000
-111.662, -644.458, 16.956, 73.100
-111.918, -642.772, 17.123, 73.200
-112.188, -641.071, 17.290, 73.300
-112.470, -639.356, 17.458, 73.400
-112.765, -637.625, 17.625, 73.500
-113.073, -635.880, 17.793, 73.600
-113.390, -634.119, 17.964, 73.700
-113.717, -632.342, 18.136, 73.800
-114.055, -630.550, 18.309, 73.900
-114.404, -628.743, 18.485, 74.000
-114.763, -626.918, 18.663, 74.100
-115.130, -625.079, 18.818, 74.200
-115.501, -623.229, 18.891, 74.300
-115.875, -621.380, 18.858, 74.400
-116.253, -619.541, 18.745, 74.500
-116.634, -617.716, 18.589, 74.600
-117.015, -615.908, 18.417, 74.700
-117.396, -614.118, 18.245, 74.800
-117.775, -612.344, 18.082, 74.900
-118.149, -610.584, 17.934, 75.000
-118.522, -608.838, 17.801, 75.100
-118.894, -607.104, 17.681, 75.200
-119.263, -605.381, 17.573, 75.300
-119.627, -603.668, 17.473, 75.400
-119.990, -601.964, 17.380, 75.500
-120.350, -600.269, 17.291, 75.600
-120.706, -598.582, 17.204, 75.700
-121.060, -596.903, 17.119, 75.800
-121.410, -595.232, 17.035, 75.900
-121.754, -593.569, 16.951, 76.000
-122.095, -591.913, 16.868, 76.100
-122.430, -590.265, 16.786, 76.200
-122.758, -588.624, 16.703, 76.300
-123.080, -586.990, 16.622, 76.400
-123.395, -585.362, 16.540, 76.500
-123.699, -583.741, 16.459, 76.600
-123.997, -582.127, 16.379, 76.700
-124.285, -580.520, 16.299, 76.800
-124.561, -578.918, 16.220, 76.900
-124.828, -577.323, 16.141, 77.000
-125.083, -575.733, 16.062, 77.100
-125.329, -574.151, 15.984, 77.200
-125.563, -572.574, 15.907, 77.300
-125.782, -571.003, 15.829, 77.400
-125.988, -569.439, 15.752, 77.500
-126.177, -567.879, 15.675, 77.600
-126.353, -566.326, 15.599, 77.700
-126.510, -564.779, 15.523, 77.800
-126.653, -563.238, 15.448, 77.900
-126.775, -561.702, 15.372, 78.000
-126.873, -560.173, 15.295, 78.100
-126.949, -558.650, 15.221, 78.200
-126.998, -557.133, 15.145, 78.300
-127.024, -555.623, 15.072, 78.400
-127.022, -554.121, 14.998, 78.500
-126.995, -552.626, 14.926, 78.600
-126.943, -551.139, 14.854, 78.700
-126.872, -549.659, 14.784, 78.800
-126.783, -548.188, 14.714, 78.900
-126.682, -546.724, 14.644, 79.000
-126.570, -545.268, 14.573, 79.100
-126.450, -543.820, 14.503, 79.200
-126.323, -542.380, 14.433, 79.300
-126.189, -540.947, 14.363, 79.400
-126.052, -539.521, 14.294, 79.500
-125.909, -538.103, 14.225, 79.600
-125.762, -536.692, 14.156, 79.700
-125.608, -535.289, 14.088, 79.800
-125.448, -533.893, 14.020, 79.900
-125.286, -532.505, 13.953, 80.000
-125.117, -531.123, 13.886, 80.100
-124.943, -529.750, 13.819, 80.200
-124.762, -528.383, 13.753, 80.300
-124.576, -527.025, 13.686, 80.400
-124.386, -525.673, 13.621, 80.500
-124.189, -524.329, 13.555, 80.600
-123.988, -522.993, 13.490, 80.700
-123.783, -521.663, 13.425, 80.800
-123.572, -520.341, 13.360, 80.900
-123.356, -519.027, 13.296, 81.000
-123.137, -517.719, 13.232, 81.100
-122.910, -516.419, 13.168, 81.200
-122.678, -515.127, 13.105, 81.300
-122.442, -513.841, 13.042, 81.400
-122.198, -512.564, 12.979, 81.500
-121.948, -511.294, 12.916, 81.600
-121.693, -510.032, 12.854, 81.700
-121.435, -508.776, 12.793, 81.800
-121.169, -507.528, 12.731, 81.900
-120.897, -506.288, 12.669, 82.000
-120.620, -505.056, 12.608, 82.100
-120.334, -503.832, 12.547, 82.200
-120.040, -502.615, 12.487, 82.300
-119.739, -501.407, 12.427, 82.400
-119.434, -500.206, 12.367, 82.500
-119.120, -499.014, 12.306, 82.600
-118.797, -497.830, 12.247, 82.700
-118.468, -496.654, 12.188, 82.800
-118.132, -495.486, 12.129, 82.900
-117.791, -494.325, 12.071, 83.000
-117.440, -493.174, 12.012, 83.100
-117.079, -492.032, 11.955, 83.200
-116.709, -490.899, 11.898, 83.300
-116.331, -489.774, 11.842, 83.400
-115.945, -488.658, 11.785, 83.500
-115.546, -487.553, 11.728, 83.600
-115.135, -486.458, 11.672, 83.700
-114.713, -485.373, 11.616, 83.800
-114.280, -484.299, 11.561, 83.900
-113.836, -483.235, 11.508, 84.000
-113.376, -482.184, 11.450, 84.100
-112.900, -481.147, 11.394, 84.200
-112.408, -480.122, 11.340, 84.300
-111.902, -479.111, 11.289, 84.400
-111.381, -478.113, 11.241, 84.500
-110.844, -477.129, 11.195, 84.600
-110.291, -476.159, 11.150, 84.700
-109.714, -475.208, 11.100, 84.800
-109.114, -474.279, 11.057, 84.900
-108.489, -473.370, 11.018, 85.000
-107.840, -472.483, 10.979, 85.100
-107.169, -471.618, 10.937, 85.200
-106.474, -470.778, 10.893, 85.300
-105.756, -469.963, 10.848, 85.400
-105.009, -469.184, 10.787, 85.500
-104.231, -468.441, 10.755, 85.600
-103.423, -467.730, 10.784, 85.700
-102.585, -467.045, 10.870, 85.800
-101.717, -466.380, 10.987, 85.900
-100.820, -465.732, 11.119, 86.000
-99.897, -465.099, 11.254, 86.100
-98.948, -464.480, 11.390, 86.200
-97.972, -463.881, 11.510, 86.300
-96.970, -463.302, 11.618, 86.400
-95.946, -462.742, 11.722, 86.500
-94.900, -462.201, 11.828, 86.600
-93.833, -461.677, 11.938, 86.700
-92.746, -461.169, 12.054, 86.800
-91.636, -460.683, 12.167, 86.900
-90.504, -460.219, 12.291, 87.000
-89.350, -459.775, 12.421, 87.100
-88.175, -459.351, 12.557, 87.200
-86.977, -458.951, 12.688, 87.300
-85.757, -458.575, 12.824, 87.400
-84.516, -458.222, 12.965, 87.500
-83.254, -457.896, 13.102, 87.600
-81.970, -457.598, 13.244, 87.700
-80.666, -457.324, 13.390, 87.800
-79.341, -457.081, 13.531, 87.900
-77.998, -456.867, 13.663, 88.000
-76.640, -456.682, 13.749, 88.100
-75.274, -456.530, 13.756, 88.200
-73.908, -456.411, 13.707, 88.300
-72.546, -456.324, 13.626, 88.400
-71.192, -456.272, 13.524, 88.500
-69.848, -456.254, 13.420, 88.600
-68.513, -456.274, 13.315, 88.700
-67.190, -456.330, 13.217, 88.800
-65.878, -456.418, 13.127, 88.900
-64.577, -456.542, 13.037, 89.000
-63.289, -456.701, 12.954, 89.100
-62.013, -456.892, 12.877, 89.200
-60.751, -457.119, 12.798, 89.300
-59.504, -457.380, 12.725, 89.400
-58.270, -457.673, 12.656, 89.500
-57.051, -457.996, 12.589, 89.600
-55.850, -458.354, 12.518, 89.700
-54.666, -458.747, 12.454, 89.800
-53.500, -459.171, 12.394, 89.900
-52.355, -459.633, 12.329, 90.000
-51.232, -460.130, 12.272, 90.100
-50.130, -460.661, 12.218, 90.200
-49.050, -461.223, 12.166, 90.300
-47.997, -461.823, 12.105, 90.400
-46.971, -462.456, 12.050, 90.500
-45.973, -463.123, 11.998, 90.600
-45.003, -463.822, 11.945, 90.700
-44.063, -464.551, 11.892, 90.800
-43.160, -465.317, 11.826, 90.900
-42.296, -466.117, 11.772, 91.000
-41.470, -466.949, 11.735, 91.100
-40.680, -467.814, 11.723, 91.200
-39.925, -468.710, 11.742, 91.300
-39.211, -469.642, 11.782, 91.400
-38.534, -470.611, 11.866, 91.500
-37.892, -471.615, 11.986, 91.600
-37.284, -472.656, 12.128, 91.700
-36.707, -473.732, 12.280, 91.800
-36.169, -474.843, 12.423, 91.900
-35.668, -475.988, 12.576, 92.000
-35.202, -477.165, 12.735, 92.100
-34.770, -478.371, 12.895, 92.200
-34.377, -479.607, 13.043, 92.300
-34.020, -480.869, 13.196, 92.400
-33.697, -482.157, 13.352, 92.500
-33.411, -483.469, 13.499, 92.600
-33.159, -484.803, 13.650, 92.700
-32.937, -486.158, 13.804, 92.800
-32.749, -487.533, 13.951, 92.900
-32.590, -488.927, 14.101, 93.000
-32.463, -490.339, 14.248, 93.100
-32.364, -491.769, 14.398, 93.200
-32.289, -493.215, 14.551, 93.300
-32.240, -494.678, 14.701, 93.400
-32.213, -496.156, 14.853, 93.500
-32.210, -497.650, 15.005, 93.600
-32.228, -499.159, 15.159, 93.700
-32.269, -500.683, 15.312, 93.800
-32.328, -502.222, 15.469, 93.900
-32.407, -503.776, 15.627, 94.000
-32.503, -505.345, 15.787, 94.100
-32.616, -506.929, 15.948, 94.200
-32.744, -508.528, 16.111, 94.300
-32.887, -510.143, 16.275, 94.400
-33.046, -511.772, 16.439, 94.500
-33.219, -513.417, 16.607, 94.600
-33.405, -515.077, 16.776, 94.700
-33.605, -516.752, 16.946, 94.800
-33.816, -518.444, 17.119, 94.900
-34.038, -520.152, 17.294, 95.000
-34.270, -521.876, 17.469, 95.100
-34.510, -523.617, 17.647, 95.200
-34.758, -525.375, 17.825, 95.300
-35.013, -527.149, 18.003, 95.400
-35.277, -528.941, 18.180, 95.500
-35.545, -530.749, 18.357, 95.600
-35.818, -532.575, 18.534, 95.700
-36.094, -534.419, 18.712, 95.800
-36.374, -536.280, 18.892, 95.900
-36.656, -538.158, 19.073, 96.000
-36.942, -540.055, 19.256, 96.100
-37.229, -541.970, 19.441, 96.200
-37.516, -543.903, 19.608, 96.300
-37.798, -545.849, 19.700, 96.400
-38.071, -547.798, 19.680, 96.500
-38.332, -549.741, 19.571, 96.600
-38.580, -551.672, 19.410, 96.700
-38.815, -553.586, 19.227, 96.800
-39.036, -555.484, 19.043, 96.900
-39.243, -557.366, 18.867, 97.000
-39.434, -559.233, 18.706, 97.100
-39.609, -561.086, 18.563, 97.200
-39.765, -562.928, 18.435, 97.300
-39.899, -564.760, 18.321, 97.400
-40.012, -566.583, 18.219, 97.500
-40.100, -568.397, 18.128, 97.600
-40.165, -570.204, 18.043, 97.700
-40.202, -572.003, 17.963, 97.800
-40.210, -573.794, 17.886, 97.900
-40.187, -575.578, 17.810, 98.000
-40.131, -577.353, 17.734, 98.100
-40.039, -579.119, 17.658, 98.200
-39.909, -580.875, 17.581, 98.300
-39.739, -582.619, 17.504, 98.400
-39.528, -584.352, 17.447, 98.500
-39.273, -586.077, 17.440, 98.600
-38.975, -587.797, 17.489, 98.700
-38.635, -589.518, 17.580, 98.800
-38.255, -591.242, 17.706, 98.900
-37.834, -592.971, 17.859, 99.000
-37.374, -594.707, 18.031, 99.100
-36.874, -596.451, 18.219, 99.200
-36.335, -598.203, 18.419, 99.300
-35.757, -599.964, 18.628, 99.400
-35.137, -601.734, 18.843, 99.500
-34.475, -603.512, 19.063, 99.600
-33.772, -605.297, 19.288, 99.700
-33.027, -607.090, 19.516, 99.800
-32.239, -608.890, 19.747, 99.900
-31.409, -610.696, 19.976, 100.000
-30.534, -612.507, 20.207, 100.100
-29.616, -614.321, 20.439, 100.200
-28.653, -616.139, 20.670, 100.300
-27.647, -617.960, 20.902, 100.400
-26.598, -619.783, 21.134, 100.500
-25.505, -621.607, 21.364, 100.600
-24.369, -623.432, 21.594, 100.700
-23.189, -625.256, 21.822, 100.800
-21.965, -627.078, 22.048, 100.900
-20.699, -628.899, 22.275, 101.000
-19.392, -630.719, 22.501, 101.100
-18.043, -632.535, 22.721, 101.200
-16.654, -634.347, 22.915, 101.300
-15.225, -636.149, 23.062, 101.400
-13.759, -637.935, 23.150, 101.500
-12.261, -639.701, 23.178, 101.600
-10.736, -641.443, 23.151, 101.700
-9.187, -643.156, 23.084, 101.800
-7.616, -644.838, 22.990, 101.900
-6.027, -646.490, 22.887, 102.000
-4.422, -648.111, 22.785, 102.100
-2.800, -649.702, 22.690, 102.200
-1.161, -651.263, 22.606, 102.300
0.496, -652.795, 22.536, 102.400
2.171, -654.297, 22.480, 102.500
3.866, -655.770, 22.436, 102.600
5.577, -657.217, 22.405, 102.700
7.306, -658.640, 22.382, 102.800
9.051, -660.040, 22.365, 102.900
10.813, -661.416, 22.349, 103.000
12.591, -662.768, 22.335, 103.100
14.385, -664.098, 22.323, 103.200
16.193, -665.405, 22.313, 103.300
18.017, -666.689, 22.303, 103.400
19.856, -667.950, 22.293, 103.500
21.710, -669.186, 22.284, 103.600
23.580, -670.396, 22.275, 103.700
25.465, -671.583, 22.269, 103.800
27.363, -672.747, 22.265, 103.900
29.274, -673.888, 22.261, 104.000
31.198, -675.006, 22.256, 104.100
33.136, -676.099, 22.250, 104.200
35.088, -677.165, 22.245, 104.300
37.053, -678.207, 22.242, 104.400
39.031, -679.224, 22.240, 104.500
41.021, -680.216, 22.238, 104.600
43.024, -681.183, 22.236, 104.700
45.039, -682.122, 22.233, 104.800
47.066, -683.032, 22.230, 104.900
49.107, -683.913, 22.227, 105.000
51.161, -684.762, 22.225, 105.100
53.227, -685.580, 22.224, 105.200
55.304, -686.370, 22.227, 105.300
57.392, -687.132, 22.230, 105.400
59.490, -687.866, 22.231, 105.500
61.598, -688.572, 22.230, 105.600
63.715, -689.247, 22.228, 105.700
65.842, -689.889, 22.223, 105.800
67.979, -690.499, 22.222, 105.900
70.124, -691.077, 22.222, 106.000
72.278, -691.621, 22.221, 106.100
74.441, -692.132, 22.220, 106.200
76.611, -692.607, 22.217, 106.300
78.788, -693.045, 22.212, 106.400
80.972, -693.444, 22.206, 106.500
83.163, -693.802, 22.201, 106.600
85.360, -694.117, 22.197, 106.700
87.562, -694.394, 22.199, 106.800
89.769, -694.631, 22.204, 106.900
91.980, -694.828, 22.197, 107.000
94.191, -694.985, 22.151, 107.100
96.397, -695.098, 22.067, 107.200
98.595, -695.167, 21.956, 107.300
100.782, -695.190, 21.830, 107.400
102.956, -695.165, 21.697, 107.500
105.116, -695.092, 21.573, 107.600
107.264, -694.971, 21.487, 107.700
109.404, -694.804, 21.455, 107.800
111.540, -694.593, 21.468, 107.900
113.675, -694.340, 21.519, 108.000
115.812, -694.046, 21.600, 108.100
117.952, -693.712, 21.704, 108.200
120.097, -693.338, 21.827, 108.300
122.249, -692.924, 21.965, 108.400
124.407, -692.472, 22.118, 108.500
126.574, -691.984, 22.269, 108.600
128.746, -691.458, 22.400, 108.700
130.920, -690.895, 22.499, 108.800
133.091, -690.295, 22.558, 108.900
135.255, -689.656, 22.582, 109.000
137.409, -688.982, 22.579, 109.100
139.551, -688.274, 22.557, 109.200
141.678, -687.532, 22.521, 109.300
143.789, -686.758, 22.478, 109.400
145.884, -685.951, 22.435, 109.500
147.961, -685.113, 22.395, 109.600
150.022, -684.242, 22.361, 109.700
152.065, -683.340, 22.333, 109.800
154.093, -682.407, 22.312, 109.900
156.106, -681.448, 22.299, 110.000
158.108, -680.465, 22.291, 110.100
160.097, -679.461, 22.285, 110.200
162.075, -678.436, 22.278, 110.300
164.041, -677.388, 22.270, 110.400
165.993, -676.319, 22.263, 110.500
167.934, -675.230, 22.258, 110.600
169.865, -674.123, 22.255, 110.700
171.786, -672.999, 22.253, 110.800
173.696, -671.858, 22.249, 110.900
175.596, -670.701, 22.246, 111.000
177.485, -669.527, 22.242, 111.100
179.366, -668.340, 22.240, 111.200
181.238, -667.141, 22.239, 111.300
183.104, -665.930, 22.238, 111.400
184.962, -664.709, 22.236, 111.500
186.811, -663.475, 22.233, 111.600
188.652, -662.229, 22.230, 111.700
190.484, -660.969, 22.228, 111.800
192.310, -659.701, 22.228, 111.900
194.131, -658.428, 22.229, 112.000
195.950, -657.149, 22.229, 112.100
197.764, -655.865, 22.229, 112.200
199.575, -654.576, 22.228, 112.300
201.380, -653.278, 22.226, 112.400
203.182, -651.978, 22.225, 112.500
204.982, -650.675, 22.225, 112.600
206.781, -649.370, 22.225, 112.700
208.579, -648.063, 22.225, 112.800
210.375, -646.754, 22.224, 112.900
212.167, -645.440, 22.223, 113.000
213.955, -644.120, 22.223, 113.100
215.744, -642.802, 22.222, 113.200
217.535, -641.486, 22.222, 113.300
219.328, -640.174, 22.222, 113.400
221.124, -638.865, 22.222, 113.500
222.922, -637.558, 22.223, 113.600
224.720, -636.252, 22.223, 113.700
226.522, -634.951, 22.222, 113.800
228.328, -633.656, 22.222, 113.900
230.138, -632.368, 22.221, 114.000
231.954, -631.087, 22.221, 114.100
233.773, -629.810, 22.222, 114.200
235.594, -628.537, 22.223, 114.300
237.421, -627.272, 22.222, 114.400
239.256, -626.018, 22.221, 114.500
241.097, -624.775, 22.220, 114.600
242.946, -623.543, 22.220, 114.700
244.802, -622.320, 22.221, 114.800
246.666, -621.111, 22.220, 114.900
248.539, -619.916, 22.220, 115.000
250.423, -618.737, 22.219, 115.100
252.315, -617.572, 22.220, 115.200
254.219, -616.427, 22.218, 115.300
256.135, -615.302, 22.217, 115.400
258.062, -614.197, 22.218, 115.500
260.000, -613.111, 22.220, 115.600
261.948, -612.042, 22.223, 115.700
263.908, -610.994, 22.222, 115.800
265.880, -609.970, 22.221, 115.900
267.863, -608.968, 22.219, 116.000
269.859, -607.991, 22.219, 116.100
271.865, -607.037, 22.221, 116.200
273.885, -606.112, 22.218, 116.300
275.918, -605.217, 22.216, 116.400
277.964, -604.352, 22.215, 116.500
280.023, -603.518, 22.216, 116.600
282.094, -602.713, 22.220, 116.700
284.176, -601.935, 22.224, 116.800
286.269, -601.191, 22.222, 116.900
288.375, -600.481, 22.219, 117.000
290.491, -599.808, 22.216, 117.100
292.620, -599.172, 22.215, 117.200
294.759, -598.572, 22.217, 117.300
296.909, -598.013, 22.215, 117.400
299.069, -597.497, 22.214, 117.500
301.238, -597.022, 22.214, 117.600
303.417, -596.583, 22.222, 117.700
305.602, -596.174, 22.233, 117.800
307.791, -595.780, 22.244, 117.900
309.980, -595.381, 22.246, 118.000
312.161, -594.948, 22.221, 118.100
314.321, -594.448, 22.140, 118.200
316.450, -593.865, 22.036, 118.300
318.532, -593.178, 21.813, 118.400
